20220912	00:45:56	050c3fb0-5fb1-44b1-883f-3d17a5d8d696	GET	undefined	/
20220912	00:45:56	7a52eb6e-f03d-4df0-90c7-f7320cd57f54	GET	undefined	/favicon.ico
20220912	00:46:17	3159b829-0539-475b-92ba-7bbdece2f3a2	GET	undefined	/v1/auth/login
20220912	00:46:17	be8a99ec-99d8-48a5-a4de-5a223645bc2f	GET	undefined	/favicon.ico
20220912	00:46:19	e32a99c1-f24e-4682-9d81-550b963ea9d3	GET	undefined	/favicon.ico
20220912	01:06:13	c32d49db-8ec5-49b1-82f9-5a3231394781	POST	undefined	/v1/auth/login
20220912	01:08:52	c13c11ba-2fe7-4af9-89fd-017f6bd3041d	POST	undefined	/v1/auth/login
20220912	01:11:42	094debfb-60bf-4c82-8e5c-b1ec70e600e7	POST	undefined	/v1/auth/login
20220912	01:12:00	6e540f32-4703-4b1c-a1d6-cd19afbb30c0	POST	undefined	/v1/auth/login
20220912	01:12:01	0f4b60a6-d2f7-4712-a6d0-9310f9268367	POST	undefined	/v1/auth/login
20220912	01:12:02	17d238e4-5160-47b5-be49-2f58fc1e9dc6	POST	undefined	/v1/auth/login
20220912	01:12:02	f92a7a7c-0d6b-423d-bd56-4fc43285ca88	POST	undefined	/v1/auth/login
20220912	01:12:03	874b005a-0585-4c10-a621-afb312f304a4	POST	undefined	/v1/auth/login
20220912	01:12:04	50c75582-18de-4fa1-88c9-1e11aa28079d	POST	undefined	/v1/auth/login
20220912	01:12:04	e753f1e3-756c-4361-ade6-07e1e612947b	POST	undefined	/v1/auth/login
20220912	01:12:05	275f8c46-80dc-4505-8bb9-569e23f6ebd1	POST	undefined	/v1/auth/login
20220912	01:13:07	2527d1fc-3c74-40b9-ac66-2d55c79d5eda	POST	undefined	/v1/auth/register
20220912	01:16:23	e28ef797-99a0-462b-8019-cc89e6972986	POST	undefined	/v1/auth/register
20220912	01:16:35	74748b12-61f7-48c4-b95a-e0b1c0793575	POST	undefined	/v1/auth/register
20220912	01:17:14	081ff366-ae67-4672-af84-44520839807f	POST	undefined	/v1/auth/register
20220912	01:17:19	a02e6f16-498d-4956-aa7e-298a76d7ab73	POST	undefined	/v1/auth/register
20220912	01:56:33	6929a1d5-f852-46b2-ad83-7c9a247cdedd	POST	undefined	/v1/auth/register
20220912	03:37:48	7f0b9e0f-ad19-46da-a242-7ef4a5c31039	POST	undefined	/v1/auth/register
20220912	03:38:49	8ada7076-9c31-420d-81b4-364ab4983fba	POST	undefined	/v1/auth/register
20220912	03:41:51	e563349d-96c3-449e-8055-1d7661903837	POST	undefined	/v1/auth/register
20220912	03:44:33	50a5e0df-d541-4fb9-a0af-bc4db7b8c7a7	POST	undefined	/v1/auth/register
20220912	03:46:38	eda0512d-ea19-4aa8-aa75-f437c54bc778	POST	undefined	/v1/auth/register
20220912	03:54:32	9fc21718-f871-4aed-8a9c-bd802a6eefbf	POST	undefined	/v1/auth/register
20220912	03:54:45	bdc84b62-d12c-4bdb-9dbe-441e898d8218	POST	undefined	/v1/auth/login
20220912	03:56:50	2578cbcb-2d14-4b42-b490-002f11c195a5	GET	undefined	/v1/air_quality?lat=48.856613&lng=2.352222
20220912	04:00:10	5c8064d7-6c37-4280-90ff-c099fed37405	GET	undefined	/v1/air_quality?lat=48.856613&lng=2.352222
20220912	04:00:45	db81d982-6b6b-4b9e-9c4a-382442cbd0e3	GET	undefined	/v1/air_quality?lat=48.856613&lng=2.352222
20220912	04:06:52	b2ab2fe0-a733-4bac-b40b-dec2457d9fac	GET	undefined	/v1/air_quality?lat=48.856613&lng=2.352222
20220912	04:13:35	e652801a-ea80-4d27-9759-528d24e0707f	GET	undefined	/v1/air_quality?lat=48.856613&lng=2.352222
20220912	04:14:00	be106c83-3661-4d33-a2d2-b38f18653801	GET	undefined	/v1/air_quality?lat=48.856613&lng=2.352222
20220912	04:14:36	ae339a44-f0a3-4449-97af-53d021577712	GET	undefined	/v1/air_quality?lat=48.856613&lng=2.352222
20220912	04:20:53	ac1ed588-e6ab-452a-bbcd-55cf34aa84d5	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	04:20:58	e063ec48-96e9-46cf-b194-689a08ff41ee	POST	undefined	/v1/auth/login
20220912	04:21:11	50379e7a-f6e1-4d82-b65b-ba221341257f	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	04:23:37	8c83c3bc-add3-4100-bfda-f33e65574c6e	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	04:23:42	29a3b087-5231-4851-b275-2aca3f393a93	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	04:23:43	ab08f60b-a10c-47ba-a3b0-f35db9ad65b2	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	04:30:27	14952acb-b694-4693-87f9-eddbe2c8d51f	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	04:30:30	13ce2404-2681-4fcb-a54a-5e1bb680dd08	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	04:30:32	7dea1abf-f0e6-4d47-b306-ce06e3f71658	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	04:50:26	77b0e1cc-075d-4923-a75c-4cf102909a6a	POST	undefined	/v1/auth/login
20220912	04:50:36	f03969bb-b310-4a3e-8042-e2dff5e37f9d	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	04:51:37	1c720bf8-f60a-414d-8d81-528e4961b868	POST	undefined	/v1/auth/login
20220912	04:51:46	42e623be-7716-41f8-9871-945ae20157d6	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	04:52:32	259a6613-e4de-46a6-8226-d25d9bbc3576	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	04:52:38	241b684a-d502-4d9c-93f7-099ae24b099e	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	04:56:39	fc249753-61bc-4372-9fb5-10b50c593392	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	04:57:34	891b54e7-bbef-4dda-b010-097809f8943b	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	04:57:38	60946f1b-5759-4641-8f0b-5123354e5e5c	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	04:57:44	60f5131c-66cb-444c-a0b3-c6ae9f91b080	GET	undefined	/v1/air_quality?lat=24.925909&lng=67.058856
20220912	06:37:41	9aafb288-731b-45a5-9307-584c64b89eb1	POST	null	undefined	/v1/auth/login
20220912	06:47:31	6250e6e1-76ed-4e1f-9b45-759a9304f128	POST	null	undefined	/v1/auth/login
20220912	07:56:01	580b0017-6725-4a54-878c-25cb6ab369a6	GET	null	undefined	/
20220912	07:56:01	ca0da007-c345-40b1-982b-a18d06fc6ab2	GET	null	undefined	/favicon.ico
20220912	07:56:02	802ff077-75cb-4cc0-a508-9c876056016b	GET	null	undefined	/favicon.ico
20220912	07:56:05	b862f690-d899-41d6-a6c4-a3cd0f5c7c15	POST	null	undefined	/v1/admin/login
20220912	07:56:33	bc271f34-60a7-411c-b4b9-d7d1ee642c72	POST	null	undefined	/v1/admin/login
20220912	07:57:39	cc30c383-29ef-412e-8565-5b2d8eb5e8d6	POST	null	undefined	/v1/admin/login
20220912	07:57:51	cfa9f73f-0ded-42f3-b71d-0921f1c9947f	GET	null	undefined	/v1/admin/login
20220912	07:57:51	7b6d753a-e0b6-43ee-804f-5b6622206b5d	GET	null	undefined	/favicon.ico
20220912	07:57:52	bce317c9-d715-4022-b08c-91ec918ba3ac	GET	null	undefined	/favicon.ico
20220912	07:59:01	c4bb50b5-97d9-4f39-b744-dc0b96848431	POST	null	undefined	/v1/admin/login
20220912	07:59:17	f4be926b-ea98-416e-ad7d-d3a4434b5bfa	POST	null	undefined	/v1/admin/login
20220912	08:00:06	738a317d-8cb7-499d-bfc4-832c905addfb	POST	null	undefined	/v1/admin/login
20220912	08:01:14	21f2cbb9-e148-4d15-aaed-358c8163ef0e	POST	null	undefined	/v1/admin/login
20220912	08:01:26	3ec0ef59-0308-44a2-bb19-67f10c21ba78	POST	null	undefined	/v1/admin/login
20220912	08:01:44	1748f739-3e0f-43f0-8a5c-a72f562ff60d	POST	null	undefined	/v1/admin/login
20220912	08:02:27	1a3582a5-d8b1-4626-929f-945ebca42b25	POST	null	undefined	/v1/admin/login
20220912	08:02:49	1c593a25-d1e2-45b1-9034-ae17a7ca352c	POST	null	undefined	/v1/admin/login
20220912	08:03:00	41230835-27e6-46ff-abc6-cd3af5549a90	POST	null	undefined	/v1/admin/login
20220912	08:08:58	c0001b60-d9cf-4fc2-8690-1c605cf1c1d9	POST	null	undefined	/v1/admin/login
20220912	08:09:00	2d2662c6-7193-452b-9e5c-08e4c7021688	GET	null	undefined	/v1/air_quality?lat=48.856613&lng=2.352222
20220912	08:09:15	437acb02-515a-4480-bdef-5021bd38507d	POST	null	undefined	/v1/admin/login
20220912	08:10:00	c12b05a8-b37c-4690-b9b4-3c592d97d76a	GET	null	undefined	/v1/air_quality?lat=48.856613&lng=2.352222
20220912	08:11:00	956bd941-7122-4ed6-918d-dd98c687122a	GET	null	undefined	/v1/air_quality?lat=48.856613&lng=2.352222
20220912	08:45:27	2c130174-842e-45dc-8ebf-beed005f2357	GET	null	undefined	/api-docs
20220912	08:45:27	d2e57af1-4236-4248-8f5c-0bdba2be4f3c	GET	null	undefined	/api-docs/
20220912	08:45:27	104eae61-b21f-4695-91b8-b7b1d4d0e526	GET	null	undefined	/api-docs/swagger-ui.css
20220912	08:45:27	82d1ae24-24a3-4254-9110-8f5f17fd2f6c	GET	null	undefined	/api-docs/swagger-ui-init.js
20220912	08:45:27	1c25f088-a2ab-4ba6-bb03-707e77d7cec5	GET	null	undefined	/api-docs/swagger-ui-bundle.js
20220912	08:45:27	2df7dc21-9be3-477b-a1af-e984957af7f2	GET	null	undefined	/api-docs/swagger-ui-standalone-preset.js
20220912	08:45:27	7bca1eb5-783a-417f-9bce-595dee406141	GET	null	undefined	/api-docs/favicon-32x32.png
20220912	08:45:41	bbf24d98-88f5-4d14-8cf9-f8bf06044245	GET	null	undefined	/api-docs/favicon-32x32.png
20220912	08:45:42	93908d8d-52fb-42c5-b8b3-7e70b6a9bbd7	GET	null	undefined	/api-docs/favicon-32x32.png
20220912	08:45:42	441e4cf7-ae69-4304-b53e-c1de81943e22	GET	null	undefined	/api-docs/favicon-32x32.png
20220912	08:49:29	af47dc5b-1462-41c6-82d0-e89402bdc4f1	GET	null	undefined	/api-docs/
20220912	08:49:29	c4dfc7e7-5eb1-4e4d-8af6-2eaf7343c8a5	GET	null	undefined	/api-docs/swagger-ui.css
20220912	08:49:29	0f07d69d-8615-457c-81c7-baa823259764	GET	null	undefined	/api-docs/swagger-ui-standalone-preset.js
20220912	08:49:29	9ba10dda-5946-4c1c-9332-809ef64a168b	GET	null	undefined	/api-docs/swagger-ui-init.js
20220912	08:49:29	1df68c8a-3b6f-4e41-b184-d80c907b52f6	GET	null	undefined	/api-docs/swagger-ui-bundle.js
20220912	08:49:29	a20d2d42-b7ea-4fb7-a4b5-1abe7db12cff	GET	null	undefined	/api-docs/favicon-32x32.png
20220912	08:53:10	3750a275-1b54-4797-8ae2-278e45dc581f	GET	null	undefined	/api-docs/
20220912	08:53:10	156c287a-2505-46f8-9839-a1f73fcbbcb7	GET	null	undefined	/api-docs/swagger-ui.css
20220912	08:53:10	e0993364-adae-4708-b90b-57e1fa98d49e	GET	null	undefined	/api-docs/swagger-ui-bundle.js
20220912	08:53:10	ffe2b948-fcc3-41d5-9d05-ae9b3cd08620	GET	null	undefined	/api-docs/swagger-ui-standalone-preset.js
20220912	08:53:10	13586ef5-ff88-47e9-bf39-3f7a59b5b02f	GET	null	undefined	/api-docs/swagger-ui-init.js
20220912	08:53:10	22e6a9ed-51fa-4116-85b4-7ea199c1b44b	GET	null	undefined	/api-docs/favicon-32x32.png
20220912	09:02:06	343fe9e4-a7c0-40e5-a27e-b0c386fb4f83	GET	null	undefined	/api-docs/
20220912	09:02:06	f5133141-9e9a-4674-ad43-debc76f83fd4	GET	null	undefined	/api-docs/swagger-ui.css
20220912	09:02:06	14a34b5e-0a3c-4c70-9d54-2997daaedc30	GET	null	undefined	/api-docs/swagger-ui-init.js
20220912	09:02:06	01679452-f3ed-4ca9-936f-c502445c25ef	GET	null	undefined	/api-docs/swagger-ui-bundle.js
20220912	09:02:06	e53b788d-9d41-48f8-8973-41d86d26afa2	GET	null	undefined	/api-docs/swagger-ui-standalone-preset.js
20220912	09:02:07	56debbd9-4613-4844-9adc-a3d2304a7344	GET	null	undefined	/api-docs/favicon-32x32.png
20220912	09:02:31	0942efa9-204d-4927-913f-79a61a43dfff	GET	null	undefined	/api-docs/favicon-32x32.png
